,seller,ovrall_rating,rating,date,desc,comment
183,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 20, 2019",User bought Planetary Annihilation: TITANS Steam Key GLOBAL,
184,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 18, 2019",User bought Crusader Kings II Steam Key GLOBAL,Worked perfectly 
185,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 18, 2019",User bought SpeedRunners Steam Key GLOBAL,
186,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 18, 2019",User bought SpeedRunners Steam Key GLOBAL,
187,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 16, 2019",User bought Injustice 2 Legendary Edition Steam Key GLOBAL,"Thank you for fast delivery. 
You're great
"
188,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 16, 2019",User bought Random PREMIUM 1 Key Steam Key GLOBAL,
189,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 15, 2019",User bought Random 10 Keys Steam Key GLOBAL,
190,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 15, 2019",User bought Kings of Israel Steam Key GLOBAL,thank you 
191,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 15, 2019",User bought Injustice: Gods Among Us - Ultimate Edition Steam Key GLOBAL,Works
192,Odkbrseller,77%Positive feedback|2806,#icon-negative,"Jan 14, 2019",User bought Random 10 Keys Steam Key GLOBAL,
193,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 13, 2019",User bought DARK SOULS II: Bundle Steam Key GLOBAL,
194,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 12, 2019",User bought Hero Siege Steam Key GLOBAL,
195,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 12, 2019",User bought Random 10 Keys Steam Key GLOBAL,
196,Odkbrseller,77%Positive feedback|2806,#icon-negative,"Jan 09, 2019",User bought Random 10 Keys Steam Key GLOBAL,"the games are not random i just bought 2 and they're the same and a game called ""sins of a solar empire rebellion"" is a duplicate on both.
other games:
pressure
hero line
enemist
morphblade
circlecers
jamping
colorcers
cutie paws
pixzomb"
197,Odkbrseller,77%Positive feedback|2806,#icon-negative,"Jan 09, 2019",User bought Random 10 Keys Steam Key GLOBAL,one of the keys didn't work
198,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 09, 2019",User bought Crow Steam Key GLOBAL,
199,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 09, 2019",User bought A Pixel Story Steam Key GLOBAL,
200,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 09, 2019",User bought Killing Floor Steam Key GLOBAL,
201,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 08, 2019",User bought Random 10 Keys Steam Key GLOBAL,
202,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 08, 2019",User bought Crusader Kings II Steam Key GLOBAL,Thanks
203,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 08, 2019",User bought Random 10 Keys Steam Key GLOBAL,=DDDDDDD
204,Odkbrseller,77%Positive feedback|2806,#icon-negative,"Jan 08, 2019",User bought Random PREMIUM 1 Key Steam Key GLOBAL,
205,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 07, 2019",User bought Postal 2 Complete Steam Key GLOBAL,Everything fine
206,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 07, 2019",User bought Random 10 Keys Steam Key GLOBAL,
207,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 07, 2019",User bought Random 10 Keys Steam Key GLOBAL,
208,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 07, 2019",User bought Tales of Berseria Steam Key GLOBAL,Game came quickly great seller
209,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 06, 2019",User bought Random 10 Keys Steam Key GLOBAL,
210,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 06, 2019",User bought Random 10 Keys Steam Key GLOBAL,
211,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 06, 2019",User bought DARK SOULS II: Bundle Steam Key GLOBAL,el pago es muy rappido y el juego una pasada 10 de 10
212,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 05, 2019",User bought Tales of Berseria Steam Key GLOBAL,
213,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 05, 2019",User bought Killing Floor 2 Steam Key GLOBAL,works!
214,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 05, 2019",User bought Injustice: Gods Among Us - Ultimate Edition Steam Key GLOBAL,
215,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 05, 2019",User bought Crusader Kings II Steam Key GLOBAL,
216,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 05, 2019",User bought Darksiders II Deathinitive Edition Steam Key GLOBAL,
217,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 05, 2019",User bought Killing Floor 2 Steam Key GLOBAL,
218,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 05, 2019",User bought Crusader Kings II Steam Key GLOBAL,
219,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 04, 2019",User bought Doorways: Chapters 1 to 3 Collection Steam Key GLOBAL,It worked perfectly!
220,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 04, 2019",User bought Doorways: Chapters 1 to 3 Collection Steam Key GLOBAL,It worked perfectly!
221,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 04, 2019",User bought Postal 2 Complete Steam Key GLOBAL,Works perfect. Thanks
222,Odkbrseller,77%Positive feedback|2806,#icon-x,"Jan 03, 2019",User bought Random 10 Keys Steam Key GLOBAL,
223,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 03, 2019",User bought Killing Floor 2 Steam Key GLOBAL,Thanks Boss
224,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 03, 2019",User bought Crusader Kings II Steam Key GLOBAL,
225,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 02, 2019",User bought Shatter Steam Key GLOBAL,
226,Odkbrseller,77%Positive feedback|2806,#icon-negative,"Jan 02, 2019",User bought Random 10 Keys Steam Key GLOBAL,Une clé ne marche pas
227,Odkbrseller,77%Positive feedback|2806,#icon-negative,"Jan 02, 2019",User bought Random PREMIUM 1 Key Steam Key GLOBAL,
228,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Jan 01, 2019",User bought Injustice 2 Legendary Edition Steam Key GLOBAL,Worked!! :)
229,Odkbrseller,77%Positive feedback|2806,#icon-negative,"Jan 01, 2019",User bought Random 10 Keys Steam Key GLOBAL,Retards !!!
230,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 30, 2018",User bought Random 10 Keys Steam Key GLOBAL,
231,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 30, 2018",User bought Shatter Steam Key GLOBAL,
232,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 30, 2018",User bought Tales of Berseria Steam Key GLOBAL,
233,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 30, 2018",User bought Injustice 2 Legendary Edition Steam Key GLOBAL,
234,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 30, 2018",User bought Injustice 2 Legendary Edition Steam Key GLOBAL,
235,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 30, 2018",User bought CONSORTIUM Steam Key GLOBAL,
236,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 30, 2018",User bought Random 10 Keys Steam Key GLOBAL,
237,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 29, 2018",User bought Random 10 Keys Steam Key GLOBAL,
238,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 28, 2018",User bought Random 10 Keys Steam Key GLOBAL,
239,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 27, 2018",User bought Injustice 2 Legendary Edition Steam Key GLOBAL,
240,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 27, 2018",User bought Crusader Kings II Steam Key GLOBAL,
241,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 27, 2018",User bought Random 10 Keys Steam Key GLOBAL,
242,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 27, 2018",User bought Injustice 2 Legendary Edition Steam Key GLOBAL,
243,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 27, 2018",User bought Crusader Kings II Steam Key GLOBAL,
244,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 26, 2018",User bought Random 10 Keys Steam Key GLOBAL,"Quick and easy, Thank you and merry xmas"
245,Odkbrseller,77%Positive feedback|2806,#icon-negative,"Dec 26, 2018",User bought Random 10 Keys Steam Key GLOBAL,The key for Two Worlds Epic Edition is on use by an other account of steam
246,Odkbrseller,77%Positive feedback|2806,#icon-negative,"Dec 26, 2018",User bought Random 10 Keys Steam Key GLOBAL,Games made by a 10 year old? Pass.
247,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 25, 2018",User bought Random 10 Keys Steam Key GLOBAL,"Szybko, no ale nic fajnego nie dostałem. GL :)"
248,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 25, 2018",User bought Injustice 2 Legendary Edition Steam Key GLOBAL,Worked
249,Odkbrseller,77%Positive feedback|2806,#icon-negative,"Dec 25, 2018",User bought Random 10 Keys Steam Key GLOBAL,
250,Odkbrseller,77%Positive feedback|2806,#icon-x,"Dec 25, 2018",User bought Random 10 Keys Steam Key GLOBAL,
251,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 24, 2018",User bought Toy Soldiers: Complete Steam Key GLOBAL,
252,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 24, 2018",User bought Injustice 2 Legendary Edition Steam Key GLOBAL,
253,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 24, 2018",User bought Pixel Galaxy Steam Key GLOBAL,
254,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 23, 2018",User bought Injustice 2 Legendary Edition Steam Key GLOBAL,didnt get scammed
255,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 23, 2018",User bought Crusader Kings II Steam Key GLOBAL,Big thanks my dude
256,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 22, 2018",User bought Among the Sleep - Enhanced Edition Steam Key GLOBAL,Works!
257,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 21, 2018",User bought Random 10 Keys Steam Key GLOBAL,
258,Odkbrseller,77%Positive feedback|2806,#icon-x,"Dec 21, 2018",User bought Crusader Kings II Steam Key GLOBAL,
259,Odkbrseller,77%Positive feedback|2806,#icon-negative,"Dec 20, 2018",User bought Random 10 Keys Steam Key GLOBAL,Majority of these games are cheap garbage. Games don't even show up in the Steam store for purchase.
260,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 20, 2018",User bought Injustice 2 Legendary Edition Steam Key GLOBAL,
261,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 20, 2018",User bought Crusader Kings II Steam Key GLOBAL,it worked thank you for the good deal
262,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 19, 2018",User bought SpeedRunners Steam Key GLOBAL,
263,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 19, 2018",User bought Random PREMIUM 1 Key Steam Key GLOBAL,good
264,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 18, 2018",User bought GameGuru - Death Valley Pack Key Steam GLOBAL,
265,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 18, 2018",User bought Crusader Kings II Steam Key GLOBAL,
266,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 18, 2018",User bought Hero Siege Steam Key GLOBAL,
267,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 18, 2018",User bought Random 10 Keys Steam Key GLOBAL,
268,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 17, 2018",User bought Random PREMIUM 1 Key Steam Key GLOBAL,
269,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 17, 2018",User bought Eventide 2: The Sorcerers Mirror Steam Key GLOBAL,
270,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 17, 2018",User bought Crusader Kings II Steam Key GLOBAL,It did work 👍
271,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 16, 2018",User bought Random 10 Keys Steam Key GLOBAL,
272,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 16, 2018",User bought Toy Soldiers: Complete Steam Key GLOBAL,
273,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 16, 2018",User bought Crusader Kings II Steam Key GLOBAL,
274,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 16, 2018",User bought Random 10 Keys Steam Key GLOBAL,
275,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 15, 2018",User bought Call of Juarez Steam Key GLOBAL,I love G2A
276,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 15, 2018",User bought Random 10 Keys Steam Key GLOBAL,au toop
277,Odkbrseller,77%Positive feedback|2806,#icon-negative,"Dec 15, 2018",User bought Random 10 Keys Steam Key GLOBAL,Some games with no reviews. At least one of the games is no longer on steam
278,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 14, 2018",User bought Random 10 Keys Steam Key GLOBAL,
279,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 14, 2018",User bought Clustertruck Steam Key GLOBAL,
280,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 14, 2018",User bought Crusader Kings II Steam Key GLOBAL,
281,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 13, 2018",User bought Random PREMIUM 1 Key Steam Key GLOBAL,
282,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 13, 2018",User bought Crusader Kings II Steam Key GLOBAL,
283,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 13, 2018",User bought Crusader Kings II Steam Key GLOBAL,key works
284,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 12, 2018",User bought Toy Soldiers: Complete Steam Key GLOBAL,
285,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 12, 2018",User bought Crusader Kings II Steam Key GLOBAL,
286,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 12, 2018",User bought The Walking Dead Steam Key GLOBAL,
287,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 12, 2018",User bought The Walking Dead Steam Key GLOBAL,
288,Odkbrseller,77%Positive feedback|2806,#icon-x,"Dec 11, 2018",User bought The Walking Dead Steam Key GLOBAL,normal
289,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 11, 2018",User bought Toy Soldiers: Complete Steam Key GLOBAL,
290,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 10, 2018",User bought The Walking Dead Steam Key GLOBAL,
291,Odkbrseller,77%Positive feedback|2806,#icon-negative,"Dec 10, 2018",User bought Random PREMIUM 1 Key Steam Key GLOBAL,iT DOESNT WORK
292,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 10, 2018",User bought Killing Floor 2 Steam Key GLOBAL,
293,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 09, 2018",User bought Random 10 Keys Steam Key GLOBAL,
294,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 09, 2018",User bought Random 10 Keys Steam Key GLOBAL,Good.
295,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 09, 2018",User bought Stonekeep Steam Key GLOBAL,
296,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 08, 2018",User bought Minecraft: Windows 10 Edition Microsoft Key GLOBAL,
297,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 07, 2018",User bought Random PREMIUM 1 Key Steam Key GLOBAL,
298,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 07, 2018",User bought Human: Fall Flat Steam Key GLOBAL,
299,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 07, 2018","User bought Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness, Episode One Steam Key GLOBAL",
300,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 06, 2018",User bought The Evil Within Steam Key GLOBAL,quick and easy
301,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 06, 2018",User bought Toy Soldiers: Complete Steam Key GLOBAL,
302,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 05, 2018",User bought Toy Soldiers: Complete Steam Key GLOBAL,.
303,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 04, 2018",User bought Random 10 Keys Steam Key GLOBAL,
304,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 03, 2018",User bought Random 10 Keys Steam Key GLOBAL,
305,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 03, 2018",User bought The Evil Within Steam Key GLOBAL,
306,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 03, 2018",User bought Random 10 Keys Steam Key GLOBAL,
307,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 03, 2018",User bought Random 10 Keys Steam Key GLOBAL,
308,Odkbrseller,77%Positive feedback|2806,#icon-negative,"Dec 03, 2018",User bought Random 10 Keys Steam Key GLOBAL,I only got 7 games when it should be 10
309,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 03, 2018",User bought Random 10 Keys Steam Key GLOBAL,
310,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 03, 2018",User bought Random 10 Keys Steam Key GLOBAL,Top
311,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 02, 2018",User bought Random 10 Keys Steam Key GLOBAL,
312,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 02, 2018",User bought Random 10 Keys Steam Key GLOBAL,Hacknet:CAZ0A-KC8ZH-5WM9V_Mutants Must Die:L0CQF-0IPDV-0BEBE_Circlecers:3CFVC-98YJH-Y69JL_JAMPING:ANJ7D-G4W77-9ME2G_Ranger vs Space Mutants:RXG7P-C39CP-GQXBN_SPACE HERO LINE:QEMVP-KEZEI-K4DIB_Divide B
313,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 02, 2018",User bought Random 10 Keys Steam Key GLOBAL,
314,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 02, 2018",User bought Random 10 Keys Steam Key GLOBAL,buena
315,Odkbrseller,77%Positive feedback|2806,#icon-negative,"Dec 02, 2018",User bought Random 10 Keys Steam Key GLOBAL,
316,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 02, 2018",User bought Random 10 Keys Steam Key GLOBAL,fast delivery
317,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 02, 2018",User bought Magicka 2 Steam Key GLOBAL,perfect
318,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 02, 2018",User bought Random 10 Keys Steam Key GLOBAL,
319,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 02, 2018",User bought Random 10 Keys Steam Key GLOBAL,
320,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 02, 2018",User bought Random 10 Keys Steam Key GLOBAL,
321,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 02, 2018",User bought Postal 2 Complete Steam Key GLOBAL,Thx
322,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 02, 2018",User bought Random 10 Keys Steam Key GLOBAL,is ok
323,Odkbrseller,77%Positive feedback|2806,#icon-positive,"Dec 02, 2018",User bought Random 10 Keys Steam Key GLOBAL,
